parent_changed_lines,parent_used_lines,parent_changed_used_lines,parent_methods_used_lines,parent_methods_changed_used_lines,parent_methods_count,parent_lines_hunks,parent_used_lines_hunks,used_added_lines+used_removed_lines,used_added_lines-used_removed_lines,parent_Invocation,parent_WhileStatement,parent_Expression,parent_Member,parent_TypeArgument,parent_TypeDeclaration,parent_ThrowStatement,parent_BreakStatement,parent_SwitchStatement,parent_LocalVariableDeclaration,parent_AnnotationDeclaration,parent_InnerClassCreator,parent_ArraySelector,parent_ForStatement,parent_InferredFormalParameter,parent_MemberReference,parent_ElementArrayValue,parent_InterfaceDeclaration,parent_AnnotationMethod,parent_ExplicitConstructorInvocation,parent_CatchClauseParameter,parent_BlockStatement,parent_FieldDeclaration,parent_TypeParameter,parent_Declaration,parent_ArrayCreator,parent_EnhancedForControl,parent_ContinueStatement,parent_TryResource,parent_Creator,parent_VariableDeclarator,parent_ReferenceType,parent_EnumBody,parent_MethodReference,parent_CatchClause,parent_BinaryOperation,parent_ArrayInitializer,parent_Type,parent_MethodInvocation,parent_Assignment,parent_StatementExpression,parent_ConstantDeclaration,parent_Annotation,parent_PackageDeclaration,parent_IfStatement,parent_SwitchStatementCase,parent_ClassReference,parent_FormalParameter,parent_EnumDeclaration,parent_CompilationUnit,parent_EnumConstantDeclaration,parent_VoidClassReference,parent_TryStatement,parent_Primary,parent_SuperConstructorInvocation,parent_VariableDeclaration,parent_BasicType,parent_SuperMethodInvocation,parent_Cast,parent_ReturnStatement,parent_ElementValuePair,parent_ClassCreator,parent_Literal,parent_ForControl,parent_TernaryExpression,parent_MethodDeclaration,parent_Import,parent_Documented,parent_Statement,parent_This,parent_AssertStatement,parent_ConstructorDeclaration,parent_SuperMemberReference,parent_LambdaExpression,parent_SynchronizedStatement,parent_DoStatement,parent_ClassDeclaration,delta_Invocation,delta_WhileStatement,delta_Expression,delta_Member,delta_TypeArgument,delta_TypeDeclaration,delta_ThrowStatement,delta_BreakStatement,delta_SwitchStatement,delta_LocalVariableDeclaration,delta_AnnotationDeclaration,delta_InnerClassCreator,delta_ArraySelector,delta_ForStatement,delta_InferredFormalParameter,delta_MemberReference,delta_ElementArrayValue,delta_InterfaceDeclaration,delta_AnnotationMethod,delta_ExplicitConstructorInvocation,delta_CatchClauseParameter,delta_BlockStatement,delta_FieldDeclaration,delta_TypeParameter,delta_Declaration,delta_ArrayCreator,delta_EnhancedForControl,delta_ContinueStatement,delta_TryResource,delta_Creator,delta_VariableDeclarator,delta_ReferenceType,delta_EnumBody,delta_MethodReference,delta_CatchClause,delta_BinaryOperation,delta_ArrayInitializer,delta_Type,delta_MethodInvocation,delta_Assignment,delta_StatementExpression,delta_ConstantDeclaration,delta_Annotation,delta_PackageDeclaration,delta_IfStatement,delta_SwitchStatementCase,delta_ClassReference,delta_FormalParameter,delta_EnumDeclaration,delta_CompilationUnit,delta_EnumConstantDeclaration,delta_VoidClassReference,delta_TryStatement,delta_Primary,delta_SuperConstructorInvocation,delta_VariableDeclaration,delta_BasicType,delta_SuperMethodInvocation,delta_Cast,delta_ReturnStatement,delta_ElementValuePair,delta_ClassCreator,delta_Literal,delta_ForControl,delta_TernaryExpression,delta_MethodDeclaration,delta_Import,delta_Documented,delta_Statement,delta_This,delta_AssertStatement,delta_ConstructorDeclaration,delta_SuperMemberReference,delta_LambdaExpression,delta_SynchronizedStatement,delta_DoStatement,delta_ClassDeclaration,ast_diff_condBlockOthersAdd,ast_diff_condBlockRetAdd,ast_diff_condBlockExcAdd,ast_diff_condBlockRem,ast_diff_expLogicExpand,ast_diff_expLogicReduce,ast_diff_expLogicMod,ast_diff_expArithMod,ast_diff_wrapsIf,ast_diff_wrapsIfElse,ast_diff_wrapsElse,ast_diff_wrapsTryCatch,ast_diff_wrapsMethod,ast_diff_wrapsLoop,ast_diff_unwrapIfElse,ast_diff_unwrapMethod,ast_diff_unwrapTryCatch,ast_diff_wrongVarRef,ast_diff_wrongMethodRef,ast_diff_missNullCheckP,ast_diff_missNullCheckN,ast_diff_singleLine,ast_diff_copyPaste,ast_diff_constChange,ast_diff_codeMove,ast_diff_notClassified,ast_diff_binOperatorModif,ast_diff_addassignment,ast_diff_assignAdd,ast_diff_assignRem,ast_diff_assignExpChange,ast_diff_condBranIfAdd,ast_diff_condBranIfElseAdd,ast_diff_condBranElseAdd,ast_diff_condBranCaseAdd,ast_diff_condBranRem,ast_diff_condExpExpand,ast_diff_condExpRed,ast_diff_condExpMod,ast_diff_loopAdd,ast_diff_loopRem,ast_diff_loopCondChange,ast_diff_loopInitChange,ast_diff_mcAdd,ast_diff_mcRem,ast_diff_mcRepl,ast_diff_mcMove,ast_diff_mcParAdd,ast_diff_mcParRem,ast_diff_mcParSwap,ast_diff_mcParValChange,ast_diff_mdAdd,ast_diff_mdRem,ast_diff_mdRen,ast_diff_mdParAdd,ast_diff_mdParRem,ast_diff_mdParTyChange,ast_diff_mdRetTyChange,ast_diff_mdModChange,ast_diff_mdOverride,ast_diff_objInstAdd,ast_diff_objInstRem,ast_diff_objInstMod,ast_diff_exTryCatchAdd,ast_diff_exTryCatchRem,ast_diff_exThrowsAdd,ast_diff_exThrowsRem,ast_diff_retBranchAdd,ast_diff_retRem,ast_diff_retExpChange,ast_diff_varAdd,ast_diff_varRem,ast_diff_varTyChange,ast_diff_varModChange,ast_diff_varReplVar,ast_diff_varReplMc,ast_diff_tyAdd,ast_diff_tyImpInterf,parent_LOC,delta_LOC,parent_CLOC,delta_CLOC,parent_LLOC,delta_LLOC,parent_LDC,delta_LDC,parent_NOS,delta_NOS,parent_TLLOC,delta_TLLOC,parent_NLE,delta_NLE,parent_NOI,delta_NOI,parent_NUMPAR,delta_NUMPAR,parent_LLDC,delta_LLDC,parent_NII,delta_NII,parent_NL,delta_NL,parent_TLOC,delta_TLOC,parent_CLLC,delta_CLLC,parent_TCLOC,delta_TCLOC,parent_DLOC,delta_DLOC,parent_NLM,delta_NLM,parent_NPA,delta_NPA,parent_TNLPM,delta_TNLPM,parent_TNLA,delta_TNLA,parent_NLA,delta_NLA,parent_TNLPA,delta_TNLPA,parent_NM,delta_NM,parent_TNG,delta_TNG,parent_NLPM,delta_NLPM,parent_TNM,delta_TNM,parent_NLS,delta_NLS,parent_NG,delta_NG,parent_TNLG,delta_TNLG,parent_RFC,delta_RFC,parent_NLG,delta_NLG,parent_TNLS,delta_TNLS,parent_TNA,delta_TNA,parent_NLPA,delta_NLPA,parent_NPM,delta_NPM,parent_TNPM,delta_TNPM,parent_TNS,delta_TNS,parent_NA,delta_NA,parent_NS,delta_NS,parent_TNLM,delta_TNLM,parent_TNPA,delta_TNPA,commit insert bug?,ID
2,124,2,112,2,23,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,52,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,54,1,0,24,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,369.0,0.0,123.0,0.0,0.0,0.0,53.0,0.0,123.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,510.0,0.0,0.0,0.0,369.0,0.0,369.0,0.0,23.0,0.0,2.0,0.0,23.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0,188933345a7ebad94f74ba0fb6e8bc6eb99552a6_CharUtils.java
3,2247,3,2228,3,186,3,3,6,0,0,15,0,0,0,0,7,6,1,225,0,0,84,65,0,1873,0,0,0,0,0,482,0,0,0,16,4,13,0,0,266,0,0,0,0,761,0,0,646,147,202,0,0,0,378,3,0,0,0,0,0,0,0,0,0,57,0,0,0,450,0,39,755,61,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7243.0,0.0,4814.0,0.0,2238.0,0.0,532.0,0.0,1484.0,0.0,2238.0,0.0,5.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7243.0,0.0,0.0,0.0,4814.0,0.0,4636.0,0.0,186.0,0.0,5.0,0.0,176.0,0.0,7.0,0.0,7.0,0.0,5.0,0.0,186.0,0.0,3.0,0.0,176.0,0.0,186.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,186.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,186.0,0.0,5.0,0.0,0,a328fd00a7092768758c0a76d68eeebaf8116440_StringUtils.java
9,127,9,114,9,24,3,3,12,-6,0,0,0,0,0,0,4,0,0,1,0,0,5,0,0,49,0,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,39,1,0,30,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,-6.0,378.0,0.0,126.0,-6.0,0.0,0.0,54.0,-3.0,126.0,-6.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,-6.0,0.0,0.0,378.0,0.0,378.0,0.0,24.0,0.0,2.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_CharUtils.java
66,502,66,495,66,24,20,20,92,-40,0,0,0,0,0,0,22,0,0,1,0,0,0,1,0,195,0,0,0,1,0,72,18,0,0,0,1,0,0,0,18,0,0,0,0,47,0,0,81,7,27,0,36,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,18,88,0,41,66,0,0,36,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,23,0,23,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,19.0,3.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,-40.0,413.0,0.0,533.0,-41.0,646.0,-32.0,207.0,-21.0,695.0,-41.0,2.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1191.0,-40.0,0.0,0.0,413.0,0.0,410.0,0.0,58.0,1.0,0.0,0.0,94.0,0.0,41.0,0.0,23.0,0.0,0.0,0.0,58.0,1.0,72.0,0.0,58.0,0.0,94.0,1.0,0.0,0.0,36.0,0.0,72.0,0.0,58.0,1.0,36.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,58.0,0.0,94.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,94.0,1.0,0.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_DiffBuilder.java
12,65,12,51,12,7,1,1,16,-8,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,24,0,0,0,0,0,7,0,0,0,0,1,0,0,0,2,0,0,0,0,5,0,0,14,5,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,-9.0,109.0,0.0,61.0,-9.0,0.0,0.0,25.0,-3.0,61.0,-9.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.0,-9.0,0.0,0.0,109.0,0.0,109.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_DiffResult.java
3,278,3,260,3,36,1,1,4,-2,0,1,0,0,0,0,2,0,0,7,0,0,0,10,0,172,0,0,0,0,0,48,0,0,0,0,10,0,0,0,7,0,0,0,1,65,0,0,68,25,56,0,0,0,25,0,1,0,0,0,0,0,2,0,0,0,0,0,10,31,0,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,-3.0,651.0,0.0,269.0,-2.0,80.0,0.0,134.0,-1.0,269.0,-2.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,894.0,-3.0,0.0,0.0,651.0,0.0,644.0,0.0,36.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,30.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_HashCodeBuilder.java
3,172,3,155,3,27,1,1,5,-1,0,1,0,0,0,0,3,0,0,6,0,0,0,2,0,71,0,0,0,0,0,18,0,0,0,0,2,0,0,0,6,0,0,0,1,19,0,0,62,6,21,0,0,0,14,0,1,0,0,0,0,0,1,0,4,0,0,0,0,27,0,6,35,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,-2.0,494.0,0.0,162.0,-2.0,0.0,0.0,75.0,-1.0,162.0,-2.0,3.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,624.0,-2.0,0.0,0.0,494.0,0.0,483.0,0.0,27.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,21.0,0.0,27.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,27.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,27.0,0.0,0.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_ReflectionToStringBuilder.java
3,273,3,263,3,63,1,1,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,77,6,60,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2,52,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,-2.0,700.0,0.0,271.0,-2.0,0.0,0.0,126.0,-1.0,271.0,-2.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,992.0,-2.0,0.0,0.0,700.0,0.0,700.0,0.0,63.0,0.0,0.0,0.0,63.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,63.0,0.0,4.0,0.0,63.0,0.0,63.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,63.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,63.0,0.0,0.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_ToStringBuilder.java
3,24,3,17,3,4,1,1,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.0,79.0,0.0,21.0,-2.0,0.0,0.0,8.0,-1.0,21.0,-2.0,1.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,59.0,-2.0,0.0,0.0,79.0,0.0,79.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_CallableBackgroundInitializer.java
8,111,8,128,8,21,1,1,11,-5,0,0,0,0,0,0,5,0,0,7,0,0,0,3,0,48,0,0,0,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,1,7,0,0,38,8,21,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,0,7,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,-6.0,199.0,0.0,104.0,-6.0,0.0,0.0,45.0,-2.0,146.0,-6.0,3.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,381.0,-6.0,0.0,0.0,281.0,0.0,195.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,9.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0,ff6b0ada72106d67aef1ee21d51bacac2f3af7ac_MultiBackgroundInitializer.java
